timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-01-29,45.67,45.69,45.67,45.69,74.2805962738286,1586420,0.0000,1.0
2016-01-28,45.67,45.68,45.67,45.68,74.2643387565876,327584,0.0000,1.0
2016-01-27,45.68,45.68,45.67,45.68,74.2643387565876,3336635,0.0000,1.0
2016-01-26,45.68,45.68,45.67,45.67,74.2480812393467,623552,0.0000,1.0
2016-01-25,45.68,45.68,45.67,45.68,74.2643387565876,1210547,0.0000,1.0
2016-01-22,45.69,45.69,45.67,45.67,74.2480812393467,2008736,0.0000,1.0
2016-01-21,45.68,45.69,45.68,45.69,74.2805962738286,2581318,0.0000,1.0
2016-01-20,45.68,45.69,45.68,45.68,74.2643387565876,1477366,0.0000,1.0
2016-01-19,45.68,45.68,45.67,45.68,74.2643387565876,8848879,0.0000,1.0
2016-01-15,45.67,45.68,45.67,45.67,74.2480812393467,1203126,0.0000,1.0
2016-01-14,45.69,45.69,45.67,45.67,74.2480812393467,3514858,0.0000,1.0
2016-01-13,45.68,45.69,45.67,45.68,74.2643387565876,4062948,0.0000,1.0
2016-01-12,45.67,45.69,45.67,45.69,74.2805962738286,883806,0.0000,1.0
2016-01-11,45.68,45.69,45.68,45.68,74.2643387565876,2915100,0.0000,1.0
2016-01-08,45.68,45.69,45.68,45.68,74.2643387565876,1171282,0.0000,1.0
2016-01-07,45.69,45.69,45.68,45.68,74.2643387565876,1302684,0.0000,1.0
2016-01-06,45.68,45.68,45.67,45.67,74.2480812393467,754824,0.0000,1.0
2016-01-05,45.68,45.69,45.68,45.69,74.2805962738286,9756868,0.0000,1.0
2016-01-04,45.69,45.69,45.68,45.69,74.2805962738286,2131573,0.0000,1.0
2015-12-31,45.69,45.69,45.68,45.68,74.2643387565876,895607,0.0000,1.0
2015-12-30,45.69,45.69,45.68,45.69,74.2805962738286,598231,0.0000,1.0
2015-12-29,45.69,45.69,45.68,45.68,74.2643387565876,346134,0.0000,1.0
2015-12-28,45.69,45.69,45.68,45.68,74.2643387565876,487456,0.0000,1.0
2015-12-24,45.68,45.69,45.68,45.685,74.2724675152081,1042145,0.0000,1.0
2015-12-23,45.69,45.69,45.68,45.68,74.2643387565876,495836,0.0000,1.0
2015-12-22,45.68,45.69,45.68,45.68,74.2643387565876,1976816,0.0000,1.0
2015-12-21,45.68,45.69,45.68,45.68,74.2643387565876,3188998,0.0000,1.0
2015-12-18,45.68,45.69,45.68,45.69,74.2805962738286,1755009,0.0000,1.0
2015-12-17,45.68,45.69,45.68,45.68,74.2643387565876,2269119,0.0000,1.0
2015-12-16,45.69,45.69,45.68,45.69,74.2805962738286,1246771,0.0000,1.0
2015-12-15,45.68,45.69,45.68,45.68,74.2643387565876,5100700,0.0000,1.0
2015-12-14,45.68,45.69,45.68,45.69,74.2805962738286,9699118,0.0000,1.0
