Date,BIL,BND,DTB3,EFA,RWR,SPY,VBMFX,VNQ,VTI,VXUS
2012-03-07,45.57,72.409,0.08,45.592,56.039,120.7,7.4198174476623535,48.712,62.791,38.486
2012-03-08,45.57,72.303,0.08,46.572,55.775,121.88,7.406365871429443,48.456,63.441,39.319
2012-03-09,45.57,72.235,0.09,46.42,56.032,122.38,7.406365871429443,48.697,63.759,39.216
2012-03-12,45.57,72.287,0.09,46.3,56.372,122.39,7.406365871429443,49.054,63.712,39.028
2012-03-13,45.57,72.072,0.08,47.051,57.553,124.57,7.379457473754883,50.046,64.892,39.698
2012-03-14,45.56,71.647,0.09,46.634,57.445,124.44,7.339098453521728,49.911,64.754,39.277
2012-03-15,45.56,71.664,0.08,47.077,57.373,125.15,7.345818519592285,49.84,65.135,39.612
2012-03-16,45.56,71.656,0.09,47.402,57.71,125.33,7.345818519592285,50.127,65.231,39.792
2012-03-19,45.57,71.468,0.1,47.649,58.148,125.83,7.325643539428711,50.475,65.475,39.876
2012-03-20,45.57,71.486,0.1,47.085,58.048,125.47,7.325643539428711,50.401,65.251,39.379
2012-03-21,45.57,71.691,0.09,46.778,57.916,125.24,7.345818519592285,50.331,65.178,39.286
2012-03-22,45.57,71.793,0.08,46.455,57.147,124.36,7.352546691894531,49.64,64.657,38.831
2012-03-23,45.57,71.921,0.08,46.778,57.503,124.73,7.36600399017334,49.951,64.916,39.089
2012-03-26,45.57,71.917,0.09,47.376,58.09,126.5,7.35927677154541,50.535,65.821,39.679
2012-03-27,45.56,72.036,0.09,47.077,58.165,126.12,7.379457473754883,50.543,65.604,39.451
2012-03-28,45.57,72.019,0.09,46.752,58.0,125.48,7.372725963592529,50.465,65.276,39.125
2012-03-29,45.56,72.174,0.07,46.455,58.072,125.26,7.386185646057129,50.489,65.159,38.892
2012-03-30,45.56,72.029,0.07,46.87,58.573,125.79,7.390238761901855,50.902,65.335,39.164
2012-04-02,45.55,72.024,0.08,47.418,58.983,126.69,7.396995544433594,51.262,65.883,39.688
2012-04-03,45.56,71.753,0.08,46.59,58.746,126.2,7.369972229003906,51.063,65.664,39.098
2012-04-04,45.55,71.955,0.08,45.55,58.072,124.93,7.383481502532959,50.503,64.933,38.245
2012-04-05,45.56,72.075,0.08,45.342,57.817,124.89,7.396995544433594,50.256,64.881,38.206
2012-04-09,45.57,72.344,0.09,45.079,57.297,123.47,7.437526702880859,49.783,64.129,37.879
2012-04-10,45.57,72.553,0.09,44.113,56.072,121.39,7.444279193878174,48.706,62.927,37.184
2012-04-11,45.57,72.451,0.09,44.729,56.767,122.41,7.430764675140381,49.327,63.449,37.657
2012-04-12,45.56,72.461,0.09,45.55,57.561,124.0,7.42401647567749,50.007,64.408,38.385
2012-04-13,45.55,72.64,0.09,44.677,57.288,122.51,7.444279193878174,49.799,63.622,37.695
2012-04-16,45.56,72.64,0.08,45.002,58.173,122.44,7.444279193878174,50.481,63.558,37.852
2012-04-17,45.56,72.634,0.08,45.719,58.644,124.25,7.444279193878174,50.913,64.526,38.401
2012-04-18,45.56,72.685,0.07,45.481,58.238,123.83,7.444279193878174,50.569,64.301,38.152
2012-04-19,45.57,72.666,0.07,45.208,58.204,123.02,7.451032638549805,50.569,63.93,38.05
2012-04-20,45.56,72.657,0.08,45.642,58.941,123.23,7.451032638549805,51.183,64.03,38.238
2012-04-23,45.57,72.744,0.08,44.729,58.33,122.21,7.457786560058594,50.658,63.478,37.622
2012-04-24,45.57,72.657,0.09,45.087,59.215,122.65,7.444279193878174,51.415,63.687,37.827
2012-04-25,45.56,72.64,0.09,45.703,59.916,124.35,7.444279193878174,52.007,64.625,38.333
2012-04-26,45.57,72.736,0.09,45.977,60.076,125.2,7.451032638549805,52.136,65.097,38.427
2012-04-27,45.56,72.779,0.09,46.165,60.414,125.42,7.451032638549805,52.494,65.25,38.548
2012-04-30,45.57,72.824,0.1,45.901,60.346,124.94,7.474736213684082,52.357,64.916,38.351
2012-05-01,45.57,72.722,0.09,46.086,61.043,125.74,7.467960834503174,52.926,65.332,38.566
2012-05-02,45.57,72.832,0.08,45.728,60.96,125.36,7.474736213684082,52.847,65.186,38.255
2012-05-03,45.56,72.932,0.09,45.327,60.705,124.4,7.481501579284668,52.662,64.616,37.896
2012-05-04,45.56,73.005,0.07,44.636,60.173,122.41,7.495043754577637,52.198,63.543,37.39
2012-05-07,45.57,72.981,0.1,44.958,60.554,122.48,7.495043754577637,52.568,63.584,37.577
2012-05-08,45.57,73.051,0.09,44.268,60.489,121.99,7.495043754577637,52.47,63.352,37.064
2012-05-09,45.57,73.009,0.09,43.757,60.278,121.27,7.495043754577637,52.303,62.972,36.582
2012-05-10,45.57,72.967,0.1,43.96,60.27,121.5,7.488272190093994,52.342,63.135,36.754
2012-05-11,45.57,73.013,0.1,43.688,60.489,121.14,7.495043754577637,52.456,62.962,36.531
2012-05-14,45.57,73.146,0.1,42.85,59.677,119.79,7.508581161499023,51.79,62.249,35.776
2012-05-15,45.57,73.165,0.09,42.312,59.356,119.12,7.501814842224121,51.52,61.914,35.356
2012-05-16,45.57,73.119,0.1,41.893,58.637,118.67,7.501814842224121,50.951,61.626,34.996
2012-05-17,45.57,73.18,0.1,41.382,56.95,116.91,7.515355587005615,49.463,60.556,34.558
2012-05-18,45.57,73.137,0.08,41.082,56.211,115.9,7.508581161499023,48.864,60.053,34.283
2012-05-21,45.57,73.146,0.09,41.987,57.477,117.88,7.495043754577637,49.927,61.164,34.944
2012-05-22,45.56,73.023,0.09,41.834,57.652,118.09,7.488272190093994,50.022,61.182,34.842
2012-05-23,45.56,73.076,0.09,41.492,57.743,118.15,7.488272190093994,50.096,61.289,34.567
2012-05-24,45.57,72.998,0.1,41.219,57.991,118.38,7.481501579284668,50.319,61.408,34.412
2012-05-25,45.57,73.087,0.09,41.074,57.734,118.0,7.488272190093994,50.119,61.264,34.251
2012-05-29,45.57,73.084,0.09,41.595,58.631,119.43,7.481501579284668,50.832,62.003,34.781
2012-05-30,45.57,73.36,0.07,40.613,57.206,117.68,7.515355587005615,49.624,61.028,34.077
2012-05-31,45.57,73.503,0.07,40.78,57.583,117.44,7.545894145965576,50.0,60.878,34.197
2012-06-01,45.57,73.757,0.07,39.75,56.113,114.48,7.573037147521973,48.776,59.309,33.374
2012-06-04,45.57,73.575,0.08,40.083,55.717,114.42,7.552684307098389,48.439,59.256,33.615
2012-06-05,45.57,73.424,0.08,40.371,56.88,115.3,7.539106369018555,49.436,59.709,33.837
2012-06-06,45.56,73.283,0.09,41.498,58.055,117.88,7.511960029602051,50.531,61.1,34.807
2012-06-07,45.56,73.31,0.09,41.558,57.756,117.95,7.525536060333252,50.178,61.028,34.807
2012-06-08,45.56,73.356,0.09,41.428,58.562,118.91,7.518748760223389,50.887,61.563,34.575
2012-06-11,45.56,73.419,0.09,41.023,57.261,117.39,7.532317161560059,49.743,60.703,34.283
2012-06-12,45.57,73.304,0.1,41.706,57.772,118.74,7.518748760223389,50.215,61.362,34.885
2012-06-13,45.57,73.464,0.1,41.372,57.487,117.97,7.532317161560059,49.96,60.91,34.608
2012-06-14,45.57,73.419,0.11,41.69,58.338,119.24,7.525536060333252,50.684,61.541,34.826
2012-06-15,45.56,73.584,0.09,42.267,58.647,120.45,7.539106369018555,51.0,62.172,35.321
2012-06-18,45.57,73.594,0.1,42.149,59.155,120.69,7.545894145965576,51.423,62.357,35.303
2012-06-19,45.55,73.499,0.09,42.85,59.412,121.85,7.532317161560059,51.632,63.016,35.94
2012-06-20,45.55,73.356,0.09,43.097,59.356,121.65,7.525536060333252,51.606,62.899,35.967
2012-06-21,45.57,73.482,0.09,41.97,58.397,118.94,7.539106369018555,50.768,61.485,34.969
2012-06-22,45.56,73.327,0.09,42.328,58.39,119.83,7.518748760223389,50.775,61.972,35.346
2012-06-25,45.57,73.526,0.1,41.385,58.079,117.91,7.539106369018555,50.516,60.965,34.395
2012-06-26,45.57,73.445,0.1,41.655,58.313,118.51,7.532317161560059,50.684,61.256,34.721
2012-06-27,45.56,73.526,0.09,42.048,58.521,119.57,7.539106369018555,50.887,61.848,34.962
2012-06-28,45.57,73.602,0.09,42.137,59.12,119.25,7.545894145965576,51.444,61.718,34.917
2012-06-29,45.55,73.559,0.09,43.656,60.748,122.23,7.548615455627441,52.756,63.335,36.24
2012-07-02,45.55,73.701,0.1,43.944,61.329,122.58,7.569013595581055,53.337,63.51,36.437
2012-07-03,45.55,73.604,0.09,44.347,61.663,123.38,7.562214851379394,53.653,64.028,36.745
2012-07-05,45.55,73.805,0.08,43.612,61.371,122.82,7.569013595581055,53.322,63.763,36.31
2012-07-06,45.55,73.878,0.08,43.202,61.455,121.66,7.582612991333008,53.451,63.164,35.913
2012-07-09,45.55,74.022,0.09,43.105,61.58,121.5,7.596215724945068,53.51,63.009,35.776
2012-07-10,45.55,74.086,0.09,42.818,60.879,120.45,7.596215724945068,52.933,62.446,35.543
2012-07-11,45.55,73.988,0.1,42.948,60.924,120.47,7.596215724945068,52.993,62.399,35.672
2012-07-12,45.55,74.121,0.1,42.52,61.13,119.87,7.609816551208496,53.154,62.154,35.219
2012-07-13,45.56,74.128,0.1,43.124,61.849,121.89,7.603014469146728,53.807,63.127,35.791
2012-07-16,45.55,74.175,0.1,43.115,62.046,121.6,7.616617202758789,53.91,62.973,35.742
2012-07-17,45.56,74.149,0.1,43.237,62.612,122.45,7.609816551208496,54.427,63.389,35.993
2012-07-18,45.55,74.273,0.09,43.578,62.203,123.34,7.616617202758789,54.105,63.847,36.102
2012-07-19,45.56,74.255,0.09,43.981,61.514,123.68,7.616617202758789,53.539,63.954,36.444
2012-07-20,45.55,74.394,0.09,42.948,61.163,122.54,7.630214214324951,53.257,63.373,35.776
2012-07-23,45.55,74.432,0.1,42.067,60.762,121.3,7.637020111083984,52.872,62.672,35.064
2012-07-24,45.56,74.519,0.1,41.612,60.607,120.27,7.6438188552856445,52.69,62.111,34.755
2012-07-25,45.57,74.568,0.1,41.83,60.59,120.29,7.650621891021728,52.669,62.119,34.902
2012-07-26,45.56,74.518,0.11,43.105,61.089,122.29,7.637020111083984,53.137,63.064,35.812
2012-07-27,45.57,74.234,0.11,44.015,61.714,124.53,7.609816551208496,53.644,64.31,36.642
2012-07-30,45.57,74.378,0.11,43.962,61.902,124.53,7.623419761657715,53.896,64.246,36.539
2012-07-31,45.55,74.46,0.11,43.692,61.889,123.66,7.65340518951416,53.812,63.892,36.351
2012-08-01,45.56,74.366,0.1,43.701,61.687,123.55,7.639774322509766,53.555,63.637,36.327
2012-08-02,45.56,74.51,0.09,43.089,61.739,122.69,7.646587371826172,53.711,63.2,35.913
2012-08-03,45.56,74.234,0.09,44.556,62.237,125.13,7.626145839691162,54.13,64.483,36.977
2012-08-06,45.57,74.304,0.1,44.871,62.172,125.37,7.632962703704834,54.073,64.645,37.217
2012-08-07,45.56,74.112,0.11,45.246,61.439,126.01,7.612514495849609,53.435,65.035,37.501
2012-08-08,45.55,74.092,0.11,45.221,60.915,126.16,7.605699062347412,53.071,65.118,37.45
2012-08-09,45.55,74.051,0.11,45.246,60.746,126.28,7.598883152008057,52.904,65.172,37.509
2012-08-10,45.55,74.137,0.1,45.325,60.788,126.46,7.605699062347412,52.976,65.3,37.64
2012-08-13,45.55,74.147,0.11,45.108,60.746,126.4,7.605699062347412,52.933,65.245,37.441
2012-08-14,45.55,73.967,0.11,45.213,60.599,126.42,7.585254192352295,52.824,65.225,37.553
2012-08-15,45.55,73.697,0.09,45.08,60.905,126.55,7.564809322357178,53.063,65.373,37.509
2012-08-16,45.55,73.623,0.09,45.639,61.347,127.51,7.551177978515625,53.467,65.872,37.904
2012-08-17,45.55,73.743,0.09,45.701,61.415,127.67,7.557994842529297,53.484,66.001,37.921
2012-08-20,45.55,73.705,0.11,45.649,61.189,127.68,7.564809322357178,53.33,65.991,37.852
2012-08-21,45.55,73.841,0.11,45.91,61.273,127.3,7.564809322357178,53.444,65.853,38.015
2012-08-22,45.55,74.137,0.11,45.858,61.254,127.35,7.598883152008057,53.413,65.773,38.015
2012-08-23,45.55,74.172,0.11,45.597,61.064,126.32,7.605699062347412,53.25,65.281,37.767
2012-08-24,45.55,74.174,0.1,45.526,61.298,127.06,7.598883152008057,53.426,65.652,37.748
2012-08-27,45.55,74.288,0.11,45.554,61.506,127.09,7.612514495849609,53.589,65.645,37.695
2012-08-28,45.56,74.314,0.1,45.509,61.672,126.97,7.612514495849609,53.774,65.635,37.476
2012-08-29,45.55,74.255,0.12,45.37,61.663,127.06,7.605699062347412,53.758,65.717,37.329
2012-08-30,45.55,74.316,0.1,44.696,61.563,126.16,7.619331836700439,53.635,65.225,36.908
2012-08-31,45.56,74.578,0.09,45.089,61.715,126.74,7.655523777008057,53.806,65.618,37.296
2012-09-04,45.55,74.532,0.1,44.862,62.178,126.62,7.655523777008057,54.184,65.574,37.037
2012-09-05,45.56,74.532,0.11,44.74,62.025,126.52,7.648701190948486,54.089,65.574,36.943
2012-09-06,45.56,74.354,0.11,45.858,62.589,129.09,7.628207683563232,54.576,66.878,37.827
2012-09-07,45.55,74.35,0.11,46.54,62.597,129.6,7.628207683563232,54.623,67.206,38.419
2012-09-10,45.55,74.369,0.1,46.174,62.089,128.86,7.628207683563232,54.193,66.807,38.119
2012-09-11,45.55,74.273,0.1,46.697,62.298,129.22,7.614543914794922,54.355,66.953,38.436
2012-09-12,45.55,74.166,0.1,47.003,62.456,129.65,7.607714176177978,54.467,67.234,38.661
2012-09-13,45.55,74.316,0.1,47.72,63.247,131.63,7.614543914794922,55.136,68.243,39.422
2012-09-14,45.55,73.954,0.11,48.192,63.647,132.22,7.587231159210205,55.446,68.604,39.876
2012-09-17,45.55,74.053,0.11,47.938,63.406,131.77,7.600890159606934,55.282,68.325,39.559
2012-09-18,45.55,74.14,0.1,47.736,62.755,131.66,7.607714176177978,54.755,68.212,39.396
2012-09-19,45.55,74.237,0.11,47.938,62.465,131.74,7.614543914794922,54.453,68.266,39.541
2012-09-20,45.55,74.255,0.11,47.632,61.454,131.75,7.614543914794922,53.649,68.174,39.26
2012-09-21,45.56,74.336,0.11,47.667,61.454,131.69,7.621374607086182,53.657,68.194,39.363
2012-09-24,45.55,74.416,0.11,47.493,61.237,131.48,7.635039806365967,53.453,68.037,39.238
2012-09-25,45.55,74.56,0.11,47.171,60.313,130.08,7.648701190948486,52.665,67.342,38.908
2012-09-26,45.56,74.686,0.11,46.687,60.285,129.37,7.655523777008057,52.657,66.897,38.558
2012-09-27,45.56,74.643,0.09,47.246,60.582,130.58,7.648701190948486,52.886,67.562,39.127
2012-09-28,45.55,74.704,0.1,46.313,60.466,129.97,7.663745880126953,52.801,67.256,38.568
2012-10-01,45.55,74.767,0.09,46.687,60.002,130.31,7.670591354370117,52.414,67.37,38.828
2012-10-02,45.56,74.767,0.09,46.87,60.437,130.46,7.670591354370117,52.811,67.471,39.004
2012-10-03,45.55,74.739,0.09,46.68,60.599,130.97,7.670591354370117,52.919,67.718,38.838
2012-10-04,45.55,74.618,0.1,47.246,60.504,131.91,7.656903743743896,52.902,68.228,39.229
2012-10-05,45.55,74.541,0.11,47.309,60.607,131.92,7.643218040466309,52.966,68.212,39.3
2012-10-09,45.55,74.504,0.1,46.347,60.294,130.18,7.643218040466309,52.657,67.261,38.505
2012-10-10,45.56,74.619,0.1,46.217,60.513,129.35,7.650060653686523,52.869,66.869,38.349
2012-10-11,45.56,74.678,0.1,46.514,60.523,129.42,7.656903743743896,52.829,66.968,38.601
2012-10-12,45.55,74.732,0.11,46.461,60.268,128.98,7.663745880126953,52.641,66.677,38.55
2012-10-15,45.56,74.705,0.11,46.916,60.656,130.07,7.663745880126953,52.992,67.224,38.949
2012-10-16,45.55,74.556,0.09,47.693,61.001,131.38,7.650060653686523,53.317,67.919,39.492
2012-10-17,45.56,74.373,0.11,48.139,60.842,131.98,7.629530906677246,53.17,68.237,39.806
2012-10-18,45.55,74.336,0.1,47.956,61.496,131.64,7.622690677642822,53.715,68.103,39.734
2012-10-19,45.55,74.451,0.1,47.309,60.992,129.44,7.643218040466309,53.267,66.924,39.134
2012-10-22,45.55,74.345,0.1,47.641,60.656,129.46,7.629530906677246,53.0,66.924,39.466
2012-10-23,45.56,74.509,0.11,46.619,60.093,127.67,7.650060653686523,52.463,66.074,38.635
2012-10-24,45.56,74.471,0.11,46.645,60.002,127.31,7.636378765106201,52.422,65.891,38.742
2012-10-25,45.56,74.354,0.11,46.925,59.783,127.68,7.622690677642822,52.275,66.074,39.019
2012-10-26,45.55,74.503,0.12,46.855,59.312,127.61,7.643218040466309,51.82,66.003,38.862
2012-10-31,45.56,74.63,0.11,46.82,59.923,127.61,7.672705173492432,52.325,66.038,38.88
2012-11-01,45.56,74.677,0.09,47.369,60.093,128.93,7.665842533111572,52.577,66.869,39.324
2012-11-02,45.56,74.704,0.09,46.916,60.656,127.79,7.665842533111572,52.925,66.174,39.035
2012-11-05,45.55,74.819,0.11,46.802,60.212,128.05,7.672705173492432,52.577,66.385,39.028
2012-11-06,45.56,74.578,0.1,47.246,60.429,129.04,7.652134418487549,52.802,66.888,39.315
2012-11-07,45.56,74.755,0.1,46.54,60.185,126.14,7.679561138153076,52.569,65.39,38.732
2012-11-08,45.56,74.87,0.1,46.121,59.489,124.61,7.693277835845947,51.943,64.558,38.349
2012-11-09,45.56,74.801,0.09,46.137,59.295,124.7,7.686417579650879,51.804,64.621,38.409
2012-11-13,45.56,74.908,0.11,45.877,59.161,124.4,7.693277835845947,51.642,64.412,38.174
2012-11-14,45.56,74.892,0.1,45.395,58.051,122.7,7.686417579650879,50.676,63.509,37.764
2012-11-15,45.56,74.882,0.08,45.544,57.649,122.5,7.686417579650879,50.438,63.345,37.842
2012-11-16,45.56,74.844,0.06,45.517,58.059,123.1,7.686417579650879,50.749,63.692,37.842
2012-11-19,45.56,74.847,0.09,46.505,58.782,125.61,7.672705173492432,51.374,65.003,38.626
2012-11-20,45.56,74.73,0.08,46.574,59.144,125.67,7.65899133682251,51.755,65.08,38.575
2012-11-21,45.55,74.653,0.1,46.652,59.025,125.9,7.65899133682251,51.665,65.243,38.679
2012-11-23,45.55,74.665,0.1,47.658,59.531,127.61,7.652134418487549,52.05,66.093,39.43
2012-11-26,45.56,74.653,0.1,47.544,59.673,127.34,7.65899133682251,52.154,66.012,39.315
2012-11-27,45.55,74.801,0.1,47.309,59.278,126.66,7.665842533111572,51.859,65.662,39.053
2012-11-28,45.55,74.847,0.1,47.649,59.195,127.7,7.665842533111572,51.795,66.184,39.293
2012-11-29,45.55,74.892,0.09,48.061,59.531,128.3,7.672705173492432,52.08,66.568,39.666
2012-11-30,45.55,74.83,0.08,48.121,59.638,128.34,7.687819480895996,52.188,66.551,39.682
2012-12-03,45.55,74.897,0.1,48.182,59.908,127.69,7.687819480895996,52.396,66.257,39.657
2012-12-04,45.55,74.961,0.1,48.305,59.951,127.52,7.694687843322754,52.479,66.165,39.779
2012-12-05,45.55,75.013,0.1,48.375,59.8,127.74,7.694687843322754,52.316,66.292,39.97
2012-12-06,45.55,75.013,0.1,48.472,60.362,128.18,7.694687843322754,52.802,66.504,40.067
2012-12-07,45.55,74.87,0.09,48.497,60.591,128.56,7.687819480895996,53.0,66.695,40.111
2012-12-10,45.55,74.914,0.09,48.541,60.564,128.6,7.687819480895996,52.975,66.777,40.224
2012-12-11,45.55,74.854,0.08,48.82,60.674,129.49,7.680948257446289,53.106,67.197,40.372
2012-12-12,45.55,74.737,0.07,48.977,60.564,129.56,7.667214870452881,52.958,67.224,40.564
2012-12-13,45.55,74.586,0.06,48.83,60.11,128.76,7.660335063934326,52.552,66.84,40.441
2012-12-14,45.55,74.634,0.04,49.005,60.093,128.29,7.667214870452881,52.544,66.558,40.573
2012-12-17,45.55,74.5,0.05,49.213,60.445,129.78,7.646598815917969,52.821,67.388,40.773
2012-12-18,45.56,74.332,0.06,49.179,61.018,131.22,7.63284969329834,53.363,68.174,41.086
2012-12-19,45.55,74.49,0.05,49.353,60.943,130.27,7.639727592468262,53.293,67.754,41.166
2012-12-20,45.55,74.509,0.06,49.685,61.766,130.99,7.639727592468262,53.992,67.628,40.878
2012-12-21,45.55,74.615,0.06,49.38,61.628,129.83,7.689698219299316,53.901,67.05,40.51
2012-12-24,45.55,74.642,0.06,49.249,61.738,129.43,7.689698219299316,53.992,66.822,40.38
2012-12-26,45.55,74.694,0.09,49.24,61.424,128.88,7.6966376304626465,53.733,66.504,40.423
2012-12-27,45.56,74.767,0.08,49.466,61.638,128.71,7.703575611114502,53.934,66.447,40.634
2012-12-28,45.56,74.786,0.01,48.942,61.194,127.33,7.710509300231934,53.58,65.726,40.348
2012-12-31,45.55,74.704,0.05,49.685,61.864,129.48,7.711216926574707,54.148,66.919,41.06
2013-01-02,45.55,74.597,0.08,50.463,62.553,132.81,7.690347671508789,54.821,68.614,41.688
2013-01-03,45.55,74.377,0.08,49.966,62.601,132.51,7.676443099975586,54.811,68.512,41.34
2013-01-04,45.56,74.492,0.07,50.218,62.891,133.07,7.676443099975586,55.07,68.877,41.47
2013-01-07,45.54,74.438,0.07,50.001,63.026,132.72,7.6834001541137695,55.191,68.675,41.297
2013-01-08,45.54,74.51,0.07,49.719,62.872,132.34,7.690347671508789,55.083,68.493,41.053
2013-01-09,45.54,74.481,0.06,49.974,63.087,132.67,7.6834001541137695,55.242,68.703,41.289
2013-01-10,45.54,74.481,0.06,50.612,63.093,133.75,7.676443099975586,55.299,69.178,41.802
2013-01-11,45.54,74.537,0.07,50.717,63.044,133.74,7.690347671508789,55.265,69.188,41.793
2013-01-14,45.54,74.537,0.08,50.776,63.19,133.64,7.690347671508789,55.423,69.114,41.855
2013-01-15,45.54,74.636,0.09,50.699,63.475,133.74,7.690347671508789,55.687,69.243,41.688
2013-01-16,45.54,74.627,0.08,50.454,63.417,133.72,7.697300434112549,55.62,69.188,41.499
2013-01-17,45.55,74.501,0.07,50.866,63.587,134.55,7.676443099975586,55.791,69.665,41.864
2013-01-18,45.54,74.614,0.08,50.814,63.857,134.86,7.6834001541137695,56.033,69.855,41.882
2013-01-22,45.54,74.547,0.08,50.839,64.213,135.6,7.690347671508789,56.319,70.218,41.873
2013-01-23,45.54,74.655,0.08,50.786,64.213,135.81,7.690347671508789,56.302,70.304,41.75
2013-01-24,45.55,74.554,0.08,51.032,64.34,135.84,7.6834001541137695,56.418,70.38,41.907
2013-01-25,45.54,74.311,0.08,51.582,64.764,136.6,7.655585289001465,56.739,70.778,42.129
2013-01-28,45.54,74.22,0.07,51.329,64.883,136.43,7.648632049560547,56.888,70.713,41.793
2013-01-29,45.54,74.14,0.07,51.678,64.977,136.99,7.641678810119629,57.049,70.951,42.204
2013-01-30,45.54,74.06,0.07,51.73,64.383,136.43,7.641678810119629,56.508,70.668,42.143
2013-01-31,45.55,74.193,0.07,51.537,63.984,136.11,7.656307220458984,56.172,70.542,42.047
2013-02-01,45.54,73.992,0.06,51.949,64.349,137.53,7.6493401527404785,56.501,71.225,42.457
2013-02-04,45.54,74.248,0.07,51.013,64.223,135.96,7.663275718688965,56.367,70.477,41.741
2013-02-05,45.55,74.126,0.07,51.25,64.053,137.35,7.656307220458984,56.236,71.142,41.899
2013-02-06,45.55,74.297,0.07,51.241,64.206,137.45,7.663275718688965,56.435,71.27,41.994
2013-02-07,45.55,74.306,0.07,50.822,63.983,137.27,7.663275718688965,56.196,71.142,41.636
2013-02-08,45.55,74.29,0.07,51.145,64.57,138.01,7.663275718688965,56.714,71.57,41.839
2013-02-11,45.55,74.202,0.09,51.093,64.681,137.98,7.663275718688965,56.797,71.534,41.821
2013-02-12,45.55,74.22,0.09,51.345,65.104,138.22,7.656307220458984,57.223,71.655,41.967
2013-02-13,45.54,74.121,0.1,51.469,65.062,138.33,7.6423726081848145,57.192,71.752,42.127
2013-02-14,45.55,74.23,0.11,51.189,64.755,138.46,7.656307220458984,56.952,71.846,41.932
2013-02-15,45.54,74.171,0.1,51.058,64.808,138.3,7.656307220458984,56.976,71.761,41.846
2013-02-19,45.54,74.14,0.12,51.661,65.248,139.36,7.6493401527404785,57.429,72.264,42.213
2013-02-20,45.55,74.197,0.12,51.153,64.874,137.62,7.6493401527404785,57.058,71.306,41.941
2013-02-21,45.54,74.267,0.13,50.385,64.349,136.77,7.656307220458984,56.632,70.822,41.226
2013-02-22,45.55,74.297,0.13,51.109,64.959,138.09,7.656307220458984,57.201,71.508,41.696
2013-02-25,45.54,74.544,0.12,49.887,63.763,135.48,7.691139698028564,56.113,70.19,40.869
2013-02-26,45.54,74.577,0.14,50.288,64.129,136.39,7.68417501449585,56.501,70.639,41.201
2013-02-27,45.55,74.556,0.11,50.926,64.518,138.11,7.67720365524292,56.911,71.508,41.665
2013-02-28,45.55,74.586,0.11,50.871,64.501,137.84,7.698146343231201,56.851,71.446,41.568
2013-03-01,45.55,74.639,0.11,50.769,64.726,138.31,7.70513391494751,57.043,71.605,41.532
2013-03-04,45.54,74.62,0.11,50.988,65.179,139.04,7.698146343231201,57.471,71.938,41.576
2013-03-05,45.55,74.57,0.08,51.496,65.698,140.28,7.698146343231201,57.922,72.657,41.976
2013-03-06,45.54,74.447,0.1,51.625,65.573,140.47,7.684190273284912,57.749,72.768,42.089
2013-03-07,45.55,74.339,0.1,51.775,65.187,140.72,7.663253307342529,57.484,72.944,42.213
2013-03-08,45.54,74.132,0.1,51.888,65.213,141.35,7.642314434051514,57.574,73.301,42.324
2013-03-11,45.55,74.099,0.1,52.047,65.324,141.86,7.649292945861816,57.627,73.507,42.378
2013-03-12,45.54,74.245,0.1,51.783,65.119,141.55,7.65626859664917,57.414,73.38,42.162
2013-03-13,45.55,74.154,0.09,51.705,65.129,141.76,7.65626859664917,57.471,73.517,42.02
2013-03-14,45.55,74.178,0.1,52.211,65.573,142.51,7.65626859664917,57.834,73.928,42.351
2013-03-15,45.55,74.268,0.09,52.315,65.604,142.3,7.663253307342529,57.966,73.841,42.299
2013-03-18,45.54,74.417,0.07,51.74,65.342,141.54,7.677201747894287,57.642,73.442,41.917
2013-03-19,45.54,74.46,0.07,51.582,64.948,141.21,7.684190273284912,57.363,73.241,41.732
2013-03-20,45.54,74.385,0.07,51.896,65.145,142.18,7.670228004455566,57.543,73.787,42.065
2013-03-21,45.54,74.404,0.07,51.425,64.924,140.98,7.677201747894287,57.376,73.201,41.68
2013-03-22,45.55,74.475,0.07,51.87,65.282,142.1,7.677201747894287,57.674,73.65,41.981
2013-03-25,45.54,74.466,0.08,51.223,65.349,141.53,7.677201747894287,57.683,73.401,41.614
2013-03-26,45.55,74.491,0.07,51.547,65.895,142.64,7.677201747894287,58.179,73.953,41.869
2013-03-27,45.54,74.642,0.09,51.295,65.922,142.64,7.691164493560791,58.289,74.008,41.78
2013-03-28,45.55,74.652,0.07,51.537,66.169,143.08,7.717123985290527,58.486,74.264,41.954
2013-04-01,45.54,74.57,0.08,50.829,66.354,142.52,7.724143981933594,58.66,73.87,41.572
2013-04-02,45.55,74.579,0.07,51.389,66.654,143.22,7.717123985290527,58.841,74.091,41.755
2013-04-03,45.54,74.627,0.06,51.136,66.45,141.77,7.731158256530762,58.635,73.282,41.475
2013-04-04,45.54,74.841,0.07,51.599,67.539,142.33,7.75220251083374,59.588,73.603,41.728
2013-04-05,45.55,75.046,0.07,51.354,67.796,141.7,7.773245811462402,59.913,73.347,41.518
2013-04-08,45.55,75.011,0.07,51.556,68.468,142.65,7.759219169616699,60.395,73.796,41.563
2013-04-09,45.55,74.929,0.06,51.74,68.459,143.15,7.759219169616699,60.402,74.008,41.817
2013-04-10,45.55,74.788,0.07,52.507,68.853,144.89,7.738170146942139,60.775,74.961,42.402
2013-04-11,45.54,74.821,0.07,52.919,69.337,145.38,7.745187759399414,61.133,75.247,42.584
